,0.1,0.25,0.9,0.99
0,0.1009081915992999,0.2664491762606189,4.734341307371287,49.72371031157011
1,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
2,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
3,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
4,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
5,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
6,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
7,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
8,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
9,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
10,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
11,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
12,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
13,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
14,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
15,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
16,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
17,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
18,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
19,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
20,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
21,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
22,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
23,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
24,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
25,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
26,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
27,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
28,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
29,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
30,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
31,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
32,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
33,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
34,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
35,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
36,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
37,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
38,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
39,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
40,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
41,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
42,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
43,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
44,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
45,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
46,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
47,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
48,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
49,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
50,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
51,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
52,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
53,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
54,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
55,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
56,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
57,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
58,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
59,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
60,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
61,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
62,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
63,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
64,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
65,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
66,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
67,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
68,1.0100907991999,1.0665970961284783,5.260907101480245,50.226472941924186
